iTOW,version,posCovValid,velCovValid,reserved0,posCovNN,posCovNE,posCovND,posCovEE,posCovED,posCovDD,velCovNN,velCovNE,velCovND,velCovEE,velCovED,velCovDD
94003000,0,1,1,1171368248954360692736,0.5798157453536987,-0.050370924174785614,0.6425774097442627,0.7877229452133179,-0.2350843995809555,3.626079559326172,0.008732360787689686,0.0023845545947551727,0.005644754506647587,0.015846945345401764,0.007935116067528725,0.0470772422850132
94004000,0,1,1,1171368248954360692736,0.5502832531929016,-0.040578581392765045,0.6008039712905884,0.7740932703018188,-0.19952630996704102,3.4702987670898438,0.006537166889756918,0.002319302875548601,0.003951414488255978,0.012465009465813637,0.0063973963260650635,0.03950965777039528
94005000,0,1,1,1171368248954360692736,0.5219405293464661,-0.032967209815979004,0.5635566711425781,0.7562282681465149,-0.16493526101112366,3.3345751762390137,0.006212024018168449,0.0019307341426610947,0.004343623295426369,0.009637393988668919,0.007312258705496788,0.03599940985441208
94006000,0,1,1,1171368248954360692736,0.49359217286109924,-0.0271499902009964,0.52838134765625,0.7429026961326599,-0.13188675045967102,3.2169349193573,0.005125683732330799,0.0017902886029332876,0.0031810833606868982,0.009911011904478073,0.008543960750102997,0.03741128742694855
94007000,0,1,1,1171368248954360692736,0.4707624912261963,-0.021824106574058533,0.49445298314094543,0.7305200695991516,-0.10444355010986328,3.105638027191162,0.006301463581621647,0.0020782884676009417,0.003285487648099661,0.011841598898172379,0.006689304951578379,0.03666726127266884
94008000,0,1,1,1171368248954360692736,0.4592057168483734,-0.015759140253067017,0.4786599576473236,0.7272109389305115,-0.07522427290678024,3.0648512840270996,0.008993834257125854,0.002242686226963997,0.005021324846893549,0.013750087469816208,0.008022862486541271,0.048702336847782135
94009000,0,1,1,1171368248954360692736,0.4556084871292114,-0.006576016545295715,0.465541273355484,0.7215379476547241,-0.040719375014305115,3.0132317543029785,0.008564497344195843,0.002983575453981757,0.004816992208361626,0.013027792796492577,0.00886465609073639,0.0455528162419796
94010000,0,1,1,1171368248954360692736,0.448319673538208,-0.0019875168800354004,0.4561944901943207,0.7093327045440674,-0.017623208463191986,2.9366650581359863,0.00787805113941431,0.0020282159093767405,0.006544293370097876,0.011117527261376381,0.006916883401572704,0.0374467708170414
94011000,0,1,1,1171368248954360692736,0.4493538737297058,0.0045198798179626465,0.4561924934387207,0.7043663859367371,-0.00018346309661865234,2.9045729637145996,0.009999524801969528,0.0020323756616562605,0.006720994599163532,0.013049333356320858,0.006446050480008125,0.047267522662878036
94012000,0,1,1,1171368248954360692736,0.43699896335601807,0.002676039934158325,0.4346204102039337,0.6942574977874756,-0.001407623291015625,2.8157777786254883,0.006896098144352436,-0.0001478006597608328,0.004290853627026081,0.010429682210087776,0.00295686861500144,0.035950303077697754
94013000,0,1,1,1171368248954360692736,0.41431546211242676,-0.0028504952788352966,0.4066469073295593,0.6692736148834229,-0.0077966004610061646,2.6966254711151123,0.005303884856402874,0.0003015447873622179,0.0031267437152564526,0.006175374612212181,0.00048137223348021507,0.025206664577126503
94014000,0,1,1,1171368248954360692736,0.39174529910087585,-0.0067066289484500885,0.378881573677063,0.6450778841972351,-0.013719409704208374,2.5907249450683594,0.006212742067873478,0.0011897004442289472,0.0026286167558282614,0.007481585722416639,0.001431446522474289,0.02912573143839836
94015000,0,1,1,1171368248954360692736,0.37755173444747925,-0.00879817083477974,0.3592013716697693,0.6292240619659424,-0.01866048574447632,2.509920358657837,0.006519299931824207,0.00026399362832307816,0.004226469434797764,0.010246851481497288,0.002427745843306184,0.03594541549682617
94016000,0,1,1,1171368248954360692736,0.3705495595932007,-0.009204704314470291,0.3536228835582733,0.6211043000221252,-0.024181321263313293,2.4603917598724365,0.007526318076997995,0.0011312763672322035,0.006008715834468603,0.012413314543664455,0.0015172846615314484,0.04016425088047981
94017000,0,1,1,1171368248954360692736,0.36726993322372437,-0.01025867834687233,0.3516141176223755,0.6168323159217834,-0.030399106442928314,2.43353533744812,0.008603906258940697,0.0002776996698230505,0.006686298176646233,0.013805512338876724,0.00159090431407094,0.042274389415979385
94018000,0,1,1,1171368248954360692736,0.3694741725921631,-0.013880085200071335,0.3602321147918701,0.6155068874359131,-0.040940042585134506,2.4192938804626465,0.010656308382749557,-0.0009452006779611111,0.009974667802453041,0.013397548347711563,0.00043784547597169876,0.04250018298625946
94019000,0,1,1,1171368248954360692736,0.3661550283432007,-0.019601840525865555,0.3676900267601013,0.6101083159446716,-0.04754803329706192,2.400791645050049,0.009059958159923553,1.1993106454610825e-05,0.008096395991742611,0.012455076910555363,0.0007981425151228905,0.03927302360534668
94020000,0,1,1,1171368248954360692736,0.35467061400413513,-0.02933536469936371,0.36616769433021545,0.5959345102310181,-0.065973199903965,2.3442399501800537,0.006959070917218924,-0.0016729673370718956,0.007701790891587734,0.00919400155544281,-0.0030252132564783096,0.03199633210897446
94021000,0,1,1,1171368248954360692736,0.34828799962997437,-0.03857970982789993,0.36544734239578247,0.5824729204177856,-0.07972927391529083,2.301943302154541,0.006778990384191275,-0.0015847224276512861,0.006697734352201223,0.00853255856782198,-0.0012588419485837221,0.03089027851819992
94022000,0,1,1,1171368248954360692736,0.343575119972229,-0.046272531151771545,0.3660816252231598,0.5702108144760132,-0.08844517171382904,2.265749454498291,0.007798049133270979,-0.0019927318207919598,0.007963468320667744,0.00843796320259571,0.002012574812397361,0.03094399720430374
94023000,0,1,1,1171368248954360692736,0.33742883801460266,-0.05460570752620697,0.36262765526771545,0.5563399791717529,-0.10059241950511932,2.2135119438171387,0.00681980000808835,-0.0019028820097446442,0.0060278018936514854,0.008382203057408333,0.0013321449514478445,0.028475258499383926
94024000,0,1,1,1171368248954360692736,0.33079731464385986,-0.06285593658685684,0.3573070466518402,0.5445446968078613,-0.12174545228481293,2.164536714553833,0.0067321485839784145,-0.001863919897004962,0.00615497212857008,0.010741055011749268,-0.004561056848615408,0.03071880340576172
94025000,0,1,1,1171368248954360692736,0.33318185806274414,-0.0707448422908783,0.36334264278411865,0.5429120659828186,-0.13678202033042908,2.1506905555725098,0.008605130948126316,-0.0029757518786937,0.007739243097603321,0.010806442238390446,-0.0021954989060759544,0.034524619579315186
94026000,0,1,1,1171368248954360692736,0.34152695536613464,-0.07893627882003784,0.3791588544845581,0.5460224747657776,-0.14957696199417114,2.16750168800354,0.010475747287273407,-0.0038630410563200712,0.008501262404024601,0.014189712703227997,-0.0033717993646860123,0.04014227166771889
94027000,0,1,1,1171368248954360692736,0.35596683621406555,-0.08627060055732727,0.39993998408317566,0.5497357845306396,-0.15677589178085327,2.190321207046509,0.012201567180454731,-0.0036295796744525433,0.009204773232340813,0.01211643498390913,0.0007884860970079899,0.03642553463578224
94028000,0,1,1,1171368248954360692736,0.37429279088974,-0.09686562418937683,0.4241783022880554,0.5469232797622681,-0.17811132967472076,2.1974644660949707,0.014194254763424397,-0.004793787375092506,0.01201324351131916,0.011812656186521053,-0.003954779822379351,0.037780772894620895
94029000,0,1,1,1171368248954360692736,0.40227270126342773,-0.11406303942203522,0.4610881209373474,0.5449693202972412,-0.21142688393592834,2.2307488918304443,0.020219014957547188,-0.007589493878185749,0.016644153743982315,0.014867817983031273,-0.009766293689608574,0.04716748371720314
94030000,0,1,1,1171368248954360692736,0.43236637115478516,-0.1334761530160904,0.4991760849952698,0.5467890501022339,-0.24959856271743774,2.2678020000457764,0.018284538760781288,-0.007053785491734743,0.015543529763817787,0.014284949749708176,-0.01033530943095684,0.04468407854437828
94031000,0,1,1,1171368248954360692736,0.4662373960018158,-0.15019088983535767,0.5502663850784302,0.5557041168212891,-0.2783789038658142,2.339448928833008,0.02033761888742447,-0.006231647916138172,0.01912100240588188,0.016244012862443924,-0.008318309672176838,0.05016496405005455
94032000,0,1,1,1171368248954360692736,0.4989054203033447,-0.165706068277359,0.6017982363700867,0.5630780458450317,-0.30519500374794006,2.406649112701416,0.018430283293128014,-0.006036374717950821,0.01910400204360485,0.015012446790933609,-0.00798849854618311,0.0492282509803772
94033000,0,1,1,1171368248954360692736,0.5311672687530518,-0.18313926458358765,0.6519685983657837,0.5672208070755005,-0.336880087852478,2.4674644470214844,0.018983885645866394,-0.006786932237446308,0.018676502630114555,0.014772750437259674,-0.008281509391963482,0.04916912317276001
94034000,0,1,1,1171368248954360692736,0.5598437190055847,-0.19983436167240143,0.698072612285614,0.5703817009925842,-0.3671896457672119,2.52101993560791,0.01758570969104767,-0.005741911940276623,0.017820097506046295,0.013140479102730751,-0.008813702501356602,0.04694793373346329
94035000,0,1,1,1171368248954360692736,0.5852696895599365,-0.2156614512205124,0.7408589720726013,0.5750470757484436,-0.3975924253463745,2.585890054702759,0.016686970368027687,-0.005827832967042923,0.015611221082508564,0.01528848521411419,-0.009924864396452904,0.049937885254621506
94036000,0,1,1,1171368248954360692736,0.6193382740020752,-0.2363860011100769,0.7927148342132568,0.588202178478241,-0.44071000814437866,2.672572135925293,0.021432548761367798,-0.008279106579720974,0.019208582118153572,0.019660592079162598,-0.012801987119019032,0.055179413408041
94037000,0,1,1,1171368248954360692736,0.6280351877212524,-0.2554021179676056,0.7991381883621216,0.6061837673187256,-0.48724377155303955,2.699970245361328,0.01600279100239277,-0.007738957181572914,0.013220559805631638,0.01890465058386326,-0.011615858413279057,0.05185680091381073
94038000,0,1,1,1171368248954360692736,0.6155149936676025,-0.26773351430892944,0.7788641452789307,0.6308565735816956,-0.5308175683021545,2.716146230697632,0.0113595612347126,-0.005939095746725798,0.008786583319306374,0.026517294347286224,-0.01577755995094776,0.056017398834228516
94039000,0,1,1,1171368248954360692736,0.5805041193962097,-0.2605167627334595,0.7284444570541382,0.6509960889816284,-0.5471078157424927,2.679877758026123,0.008531155996024609,-0.0011325639206916094,0.004356334451586008,0.02307428978383541,-0.009839311242103577,0.045619793236255646
94040000,0,1,1,1171368248954360692736,0.5490144491195679,-0.2511729896068573,0.6829155683517456,0.6582003831863403,-0.5549272298812866,2.626824378967285,0.008202274329960346,-0.002548519056290388,0.008108389563858509,0.012958803214132786,-0.009678242728114128,0.042057789862155914
94041000,0,1,1,1171368248954360692736,0.5140268802642822,-0.23847833275794983,0.639231264591217,0.6460235118865967,-0.551323652267456,2.565011501312256,0.009041755460202694,-0.004549848381429911,0.006672418676316738,0.013189474120736122,-0.006271007936447859,0.0387783944606781
94042000,0,1,1,1171368248954360692736,0.5257465839385986,-0.24707646667957306,0.6509537696838379,0.6528611183166504,-0.5589852333068848,2.614809036254883,0.016601096838712692,-0.006293129175901413,0.009901441633701324,0.018703661859035492,-0.005758579820394516,0.05163176730275154
94043000,0,1,1,1171368248954360692736,0.5297406911849976,-0.2539832293987274,0.6526886224746704,0.6383772492408752,-0.5697871446609497,2.5648930072784424,0.009842091239988804,-0.0036259975749999285,0.007439174689352512,0.006743029225617647,-0.003145042108371854,0.025218505412340164
