version,reserved0,gpsTOW,gloTOW,bdsTOW,reserved1,qzssTOW,gpsTOWacc,gloTOWacc,bdsTOWacc,reserved2,qzssTOWacc,numSv,towSet,reserved3,gnssId_01,svId_01,cNo_01,mpathIndic_01,dopplerMS_01,dopplerHz_01,wholeChips_01,fracChips_01,codePhase_01,intCodePhase_01,pseuRangeRMSErr_01,reserved4_01,gnssId_02,svId_02,cNo_02,mpathIndic_02,dopplerMS_02,dopplerHz_02,wholeChips_02,fracChips_02,codePhase_02,intCodePhase_02,pseuRangeRMSErr_02,reserved4_02,gnssId_03,svId_03,cNo_03,mpathIndic_03,dopplerMS_03,dopplerHz_03,wholeChips_03,fracChips_03,codePhase_03,intCodePhase_03,pseuRangeRMSErr_03,reserved4_03,gnssId_04,svId_04,cNo_04,mpathIndic_04,dopplerMS_04,dopplerHz_04,wholeChips_04,fracChips_04,codePhase_04,intCodePhase_04,pseuRangeRMSErr_04,reserved4_04,gnssId_05,svId_05,cNo_05,mpathIndic_05,dopplerMS_05,dopplerHz_05,wholeChips_05,fracChips_05,codePhase_05,intCodePhase_05,pseuRangeRMSErr_05,reserved4_05,gnssId_06,svId_06,cNo_06,mpathIndic_06,dopplerMS_06,dopplerHz_06,wholeChips_06,fracChips_06,codePhase_06,intCodePhase_06,pseuRangeRMSErr_06,reserved4_06,gnssId_07,svId_07,cNo_07,mpathIndic_07,dopplerMS_07,dopplerHz_07,wholeChips_07,fracChips_07,codePhase_07,intCodePhase_07,pseuRangeRMSErr_07,reserved4_07,gnssId_08,svId_08,cNo_08,mpathIndic_08,dopplerMS_08,dopplerHz_08,wholeChips_08,fracChips_08,codePhase_08,intCodePhase_08,pseuRangeRMSErr_08,reserved4_08,gnssId_09,svId_09,cNo_09,mpathIndic_09,dopplerMS_09,dopplerHz_09,wholeChips_09,fracChips_09,codePhase_09,intCodePhase_09,pseuRangeRMSErr_09,reserved4_09,gnssId_10,svId_10,cNo_10,mpathIndic_10,dopplerMS_10,dopplerHz_10,wholeChips_10,fracChips_10,codePhase_10,intCodePhase_10,pseuRangeRMSErr_10,reserved4_10,gnssId_11,svId_11,cNo_11,mpathIndic_11,dopplerMS_11,dopplerHz_11,wholeChips_11,fracChips_11,codePhase_11,intCodePhase_11,pseuRangeRMSErr_11,reserved4_11,gnssId_12,svId_12,cNo_12,mpathIndic_12,dopplerMS_12,dopplerHz_12,wholeChips_12,fracChips_12,codePhase_12,intCodePhase_12,pseuRangeRMSErr_12,reserved4_12,gnssId_13,svId_13,cNo_13,mpathIndic_13,dopplerMS_13,dopplerHz_13,wholeChips_13,fracChips_13,codePhase_13,intCodePhase_13,pseuRangeRMSErr_13,reserved4_13,gnssId_14,svId_14,cNo_14,mpathIndic_14,dopplerMS_14,dopplerHz_14,wholeChips_14,fracChips_14,codePhase_14,intCodePhase_14,pseuRangeRMSErr_14,reserved4_14,gnssId_15,svId_15,cNo_15,mpathIndic_15,dopplerMS_15,dopplerHz_15,wholeChips_15,fracChips_15,codePhase_15,intCodePhase_15,pseuRangeRMSErr_15,reserved4_15,gnssId_16,svId_16,cNo_16,mpathIndic_16,dopplerMS_16,dopplerHz_16,wholeChips_16,fracChips_16,codePhase_16,intCodePhase_16,pseuRangeRMSErr_16,reserved4_16,gnssId_17,svId_17,cNo_17,mpathIndic_17,dopplerMS_17,dopplerHz_17,wholeChips_17,fracChips_17,codePhase_17,intCodePhase_17,pseuRangeRMSErr_17,reserved4_17,gnssId_18,svId_18,cNo_18,mpathIndic_18,dopplerMS_18,dopplerHz_18,wholeChips_18,fracChips_18,codePhase_18,intCodePhase_18,pseuRangeRMSErr_18,reserved4_18,gnssId_19,svId_19,cNo_19,mpathIndic_19,dopplerMS_19,dopplerHz_19,wholeChips_19,fracChips_19,codePhase_19,intCodePhase_19,pseuRangeRMSErr_19,reserved4_19,gnssId_20,svId_20,cNo_20,mpathIndic_20,dopplerMS_20,dopplerHz_20,wholeChips_20,fracChips_20,codePhase_20,intCodePhase_20,pseuRangeRMSErr_20,reserved4_20,gnssId_21,svId_21,cNo_21,mpathIndic_21,dopplerMS_21,dopplerHz_21,wholeChips_21,fracChips_21,codePhase_21,intCodePhase_21,pseuRangeRMSErr_21,reserved4_21
1,0,94006000,104788000,93992000,94006000,94006000,0.0,0.0,0.0,0,0.0,34,2,0,2,19,37,1,-24.64,-129.4,995,414,0.97302532196,0,0,0,0,10,42,1,423.24,2224.0,316,102,0.308993339539,0,0,0,0,32,46,1,107.08,562.6,825,113,0.80656003952,0,0,0,2,26,41,1,-614.6,-3229.8,140,564,0.137391090393,0,1,0,5,3,39,1,-123.88,-651.0,738,489,0.721875190735,0,0,0,2,29,41,1,-243.68,-1280.6,1682,639,0.644794464111,1,0,0,6,10,34,1,681.84,3634.6,64,116,0.125466823578,0,11,0,6,8,7,2,198.2,1061.2,312,862,0.612215518951,0,35,0,6,7,46,1,127.24,681.0,33,540,0.065611839294,0,0,0,6,6,13,2,-104.16,-555.8,426,715,0.835027217865,0,34,0,3,6,39,1,-33.24,-173.0,370,175,0.180924892426,0,0,0,3,39,43,1,-100.88,-525.2,1419,66,0.693580150604,0,0,0,3,37,41,1,475.8,2477.6,1311,715,0.641104221344,0,0,0,2,27,32,2,99.32,522.0,3998,53,0.90816450119,3,52,0,2,21,34,1,343.24,1803.6,676,851,0.661614894867,0,1,0,0,28,44,1,464.76,2442.4,962,139,0.940504074097,0,0,0,1,137,39,1,-99.92,-525.0,456,494,0.446219921112,0,0,0,0,12,38,1,179.04,941.0,811,698,0.793432712555,0,0,0,6,16,25,2,-498.48,-2662.6,259,383,0.50758266449,0,27,0,6,22,49,1,-187.16,-999.0,367,939,0.71999502182,0,0,0,6,9,44,1,225.24,1202.8,508,106,0.994332313538,0,0,0
1,0,94007000,104789000,93993000,94007000,94007000,0.0,0.0,0.0,0,0.0,33,2,0,2,19,40,1,-25.04,-131.6,995,500,0.973107337952,0,0,0,0,10,42,1,422.84,2222.2,314,672,0.307582378387,0,0,0,0,32,45,1,106.64,560.4,824,765,0.806204795837,0,0,0,2,26,39,1,-615.36,-3233.8,142,665,0.139443397522,0,1,0,5,3,39,1,-124.56,-654.6,738,924,0.722290039062,0,0,0,2,29,40,1,-243.96,-1282.0,1683,467,0.645607471466,1,0,0,6,10,31,1,681.08,3630.4,62,975,0.123194217682,0,7,0,6,8,7,2,198.2,1061.2,312,515,0.611552238464,0,35,0,6,7,45,1,126.92,679.4,33,318,0.065188407898,0,0,0,6,6,13,2,-93.0,-496.2,426,896,0.83537197113,0,34,0,3,6,42,1,-33.56,-174.8,370,409,0.181035995483,0,0,0,3,39,44,1,-101.28,-527.4,1419,775,0.693918704987,0,0,0,3,37,43,1,475.12,2474.2,1308,467,0.63951921463,0,0,0,2,21,37,2,343.0,1802.4,675,676,0.66047000885,0,1,0,0,28,44,1,464.24,2439.6,960,565,0.938955783844,0,0,0,1,137,39,1,-100.64,-528.8,456,845,0.446554660797,0,0,0,0,12,39,1,178.4,937.4,811,74,0.792837619781,0,0,0,6,16,26,2,-497.52,-2657.6,260,227,0.509240627289,0,27,0,6,22,47,1,-187.64,-1001.6,368,242,0.720621109009,0,0,0,6,9,42,1,224.72,1200.0,507,738,0.993582725525,0,0,0,6,21,45,1,-763.92,-4087.8,87,536,0.171279430389,0,0,0
1,0,94008000,104790000,93994000,94008000,94008000,0.0,0.0,0.0,0,0.0,32,2,0,2,19,36,1,-25.32,-133.2,995,588,0.973191261292,0,0,0,0,10,39,1,422.64,2221.0,313,219,0.306172370911,0,0,0,0,32,44,1,106.44,559.4,824,392,0.805849075317,0,0,0,2,26,42,1,-615.36,-3233.8,144,769,0.141496658325,0,0,0,5,3,41,1,-124.6,-654.8,739,336,0.722705841064,0,0,0,2,29,40,1,-244.2,-1283.2,1684,297,0.646422386169,1,0,0,6,10,35,1,681.52,3633.0,61,810,0.120922088623,0,3,0,6,8,7,2,198.2,1061.2,312,167,0.610888004303,0,35,0,6,7,40,1,126.76,678.6,33,97,0.064765453339,0,0,0,6,6,13,2,-110.2,-588.2,427,52,0.835715770721,0,34,0,3,6,41,1,-33.84,-176.2,370,645,0.18114900589,0,0,0,3,39,42,1,-101.68,-529.4,1420,461,0.694257259369,0,0,0,3,37,42,1,475.36,2475.2,1305,218,0.637934207916,0,0,0,2,21,37,1,342.84,1801.6,674,503,0.659327507019,0,1,0,0,28,40,1,464.08,2438.8,958,992,0.937408924103,0,0,0,1,137,39,1,-100.6,-528.6,457,172,0.446890354156,0,0,0,0,12,40,1,178.28,936.8,810,475,0.792243003845,0,0,0,6,16,24,2,-496.72,-2653.4,261,73,0.510904312134,0,27,0,6,22,45,1,-187.96,-1003.4,368,570,0.721247673035,0,0,0,6,9,45,1,224.28,1197.8,507,346,0.992833614349,0,0,0,6,21,41,1,-763.96,-4088.0,88,845,0.173827648163,0,0,0
1,0,94009000,104791000,93995000,94009000,94009000,0.0,0.0,0.0,0,0.0,31,2,0,2,19,34,1,-25.2,-132.4,995,676,0.973275661469,0,0,0,0,10,42,1,422.72,2221.4,311,790,0.304761886597,0,0,0,0,32,42,1,106.8,561.2,824,20,0.805493354797,0,0,0,2,26,42,1,-615.72,-3235.6,146,873,0.14355134964,0,0,0,5,3,41,1,-125.24,-658.2,739,772,0.723122119904,0,0,0,2,29,38,2,-244.4,-1284.4,1685,126,0.647237300873,1,0,0,6,10,38,1,680.68,3628.4,60,645,0.118650436401,0,0,0,6,8,7,2,198.2,1061.2,311,846,0.610227584839,0,35,0,6,7,40,1,126.88,679.2,32,899,0.064342021942,0,0,0,6,6,10,2,-110.2,-588.2,427,246,0.836086750031,0,33,0,3,6,37,1,-34.32,-178.8,370,881,0.181261539459,0,0,0,3,39,43,1,-101.8,-530.2,1421,148,0.694596767426,0,0,0,3,37,42,1,474.72,2472.0,1301,996,0.636350631714,0,0,0,2,21,38,1,342.12,1797.8,673,330,0.658184528351,0,0,0,0,28,36,1,464.0,2438.4,957,395,0.935861587524,0,0,0,1,137,39,1,-101.08,-531.2,457,524,0.447226047516,0,0,0,0,12,40,1,177.36,932.0,809,877,0.791649341583,0,0,0,6,16,25,2,-497.84,-2659.4,261,944,0.512567996979,0,27,0,6,22,43,1,-187.96,-1003.2,368,899,0.721875190735,0,0,0,6,9,45,1,223.64,1194.4,506,978,0.992085933685,0,0,0,6,21,43,1,-764.16,-4089.2,90,131,0.176376819611,0,0,0
1,0,94010000,104792000,93996000,94010000,94010000,0.0,0.0,0.0,0,0.0,31,2,0,2,19,34,1,-24.48,-128.6,995,763,0.973358154297,0,0,0,0,10,39,1,423.24,2224.0,310,336,0.303350925446,0,0,0,0,32,38,1,107.08,562.8,823,670,0.805136680603,0,0,0,2,26,44,2,-615.28,-3233.2,148,976,0.145604133606,0,0,0,5,3,43,1,-124.4,-653.8,740,183,0.723537921906,0,0,0,2,29,35,1,-244.24,-1283.4,1685,978,0.648050308228,1,0,0,6,10,39,1,681.48,3632.6,59,480,0.116377830505,0,1,0,6,7,41,1,127.0,680.0,32,678,0.063918113708,0,0,0,6,6,8,2,-110.2,-588.2,427,439,0.836456775665,0,33,0,3,6,39,1,-33.36,-173.8,371,91,0.181373119354,0,0,0,3,39,43,1,-101.36,-527.8,1421,856,0.694934844971,0,0,0,3,37,44,1,475.52,2476.2,1298,746,0.634765148163,0,0,0,2,21,40,1,342.76,1801.2,672,157,0.657041549683,0,0,0,0,28,38,1,464.84,2442.8,955,820,0.934312343597,0,0,0,1,137,40,1,-100.48,-528.0,457,875,0.447561264038,0,0,0,0,12,39,1,177.52,933.0,809,257,0.791056632996,0,0,0,6,16,24,2,-496.32,-2651.2,262,787,0.514225959778,0,28,0,6,22,39,1,-187.28,-999.6,369,202,0.722500801086,0,0,0,6,9,45,1,223.96,1196.0,506,587,0.991338253021,0,0,0,6,21,48,1,-763.2,-4084.0,91,440,0.17892408371,0,0,0,3,23,43,1,63.04,328.2,1274,92,0.622722625732,0,0,0
1,0,94011000,104793000,93997000,94011000,94011000,0.0,0.0,0.0,0,0.0,33,2,0,2,19,32,1,-24.2,-127.2,995,850,0.973441123962,0,1,0,0,10,36,1,422.96,2222.6,308,906,0.301940441132,0,0,0,0,32,36,1,107.52,565.0,823,295,0.804778575897,0,0,0,2,26,42,1,-614.72,-3230.4,151,52,0.147655487061,0,0,0,5,3,40,1,-123.96,-651.4,740,618,0.723952770233,0,0,0,2,29,36,1,-244.16,-1283.0,1686,808,0.648865699768,1,0,0,6,10,38,1,682.24,3636.8,58,314,0.114104270935,0,1,0,6,7,40,1,127.0,679.8,32,456,0.063494682312,0,0,0,6,6,17,2,-103.04,-549.8,427,605,0.836773872375,0,36,0,3,6,35,1,-32.64,-170.0,371,322,0.181483268738,0,0,0,3,39,39,1,-101.0,-526.0,1422,540,0.695272445679,0,0,0,3,37,42,1,476.12,2479.2,1295,494,0.6331782341,0,0,0,5,8,19,1,-102.04,-536.2,818,353,0.799946784973,0,54,0,2,21,39,1,343.28,1804.0,670,1007,0.655898094177,0,0,0,0,28,42,1,465.44,2445.8,954,220,0.932761669159,0,0,0,1,137,39,1,-100.04,-525.8,458,202,0.447896003723,0,0,0,0,12,39,1,177.44,932.6,808,661,0.790465354919,0,0,0,6,16,24,2,-498.52,-2663.0,263,631,0.51588344574,0,27,0,6,22,36,1,-187.28,-999.6,369,529,0.723125934601,0,0,0,6,9,45,1,224.08,1196.6,506,196,0.990590572357,0,0,0,6,21,44,1,-762.72,-4081.6,92,748,0.181468963623,0,0,0
1,0,94012000,104794000,93998000,94012000,94012000,0.0,0.0,0.0,0,0.0,32,2,0,2,19,33,1,-24.24,-127.4,995,936,0.973523139954,0,1,0,0,10,42,1,423.2,2223.8,307,453,0.300530433655,0,0,0,0,32,35,1,107.44,564.6,822,944,0.804420471191,0,0,0,2,26,43,1,-614.2,-3227.6,153,151,0.149704933167,0,0,0,5,3,43,1,-123.56,-649.4,741,26,0.724365711212,0,0,0,2,29,39,1,-244.24,-1283.6,1687,638,0.649680614471,1,0,0,6,10,38,1,682.32,3637.2,57,148,0.111829280853,0,0,0,6,7,40,1,127.12,680.6,32,235,0.063071727753,0,0,0,6,6,24,2,-104.2,-556.0,427,760,0.837070465088,0,32,0,3,6,41,1,-32.6,-169.8,371,552,0.181593418121,0,0,0,3,39,44,1,-100.68,-524.2,1423,222,0.695610046387,0,0,0,3,37,42,1,476.64,2482.0,1292,238,0.631589889526,0,0,0,2,21,41,1,343.8,1806.6,669,831,0.654752731323,0,0,0,0,28,43,1,465.72,2447.2,952,641,0.931209087372,0,0,0,1,137,37,1,-99.68,-524.0,458,552,0.448230266571,0,0,0,0,12,41,1,177.68,933.8,808,41,0.789873123169,0,0,0,6,16,24,2,-497.8,-2659.2,264,471,0.517535686493,0,27,0,6,22,36,1,-187.28,-999.8,369,856,0.723751068115,0,0,0,6,9,43,1,224.4,1198.4,505,829,0.98984336853,0,0,0,6,21,45,1,-762.2,-4078.8,94,31,0.184012413025,0,0,0,3,23,44,1,63.36,330.0,1273,234,0.622301578522,0,0,0
1,0,94013000,104795000,93999000,94013000,94013000,0.0,0.0,0.0,0,0.0,33,2,0,2,19,34,1,-24.6,-129.2,995,1020,0.973603725433,0,0,0,0,10,42,1,422.68,2221.2,306,0,0.299120426178,0,0,0,0,32,40,1,107.2,563.4,822,569,0.804062366486,0,0,0,2,26,45,1,-614.0,-3226.6,155,249,0.151752948761,0,0,0,5,3,44,1,-123.16,-647.2,741,457,0.724776744843,0,0,0,2,29,41,1,-244.48,-1284.8,1688,467,0.650495052338,1,0,0,6,10,40,1,682.76,3639.4,55,1004,0.109551429749,0,0,0,6,7,43,1,126.64,678.0,32,13,0.062648773193,0,0,0,6,6,30,2,-104.48,-557.6,427,924,0.837382793427,0,23,0,3,6,43,1,-32.72,-170.4,371,779,0.181701660156,0,0,0,3,39,46,1,-100.96,-525.6,1423,928,0.69594669342,0,0,0,3,37,46,1,476.64,2481.8,1288,1004,0.630000114441,0,0,0,2,21,43,1,343.96,1807.6,668,652,0.653604984283,0,0,0,0,28,43,1,465.64,2447.0,951,38,0.92965555191,0,0,0,1,137,40,1,-99.8,-524.4,458,900,0.448563098907,0,0,0,0,12,48,1,178.0,935.4,807,444,0.789280414581,0,0,0,6,16,25,2,-498.88,-2664.8,265,304,0.51917219162,0,27,0,6,22,41,1,-187.76,-1002.4,370,159,0.72437620163,0,1,0,6,9,46,1,224.2,1197.2,505,437,0.989094734192,0,0,0,6,21,44,1,-762.36,-4079.4,95,337,0.186554431915,0,0,0,6,23,22,1,261.88,1401.0,151,878,0.29717874527,0,62,0
1,0,94014000,104796000,94000000,94014000,94014000,0.0,0.0,0.0,0,0.0,34,2,0,2,27,26,2,99.52,523.0,3995,338,0.905503749847,3,24,0,2,19,32,1,-24.68,-129.6,996,82,0.973685741425,0,0,0,0,10,41,1,422.48,2220.2,304,572,0.297711372375,0,0,0,0,32,41,1,106.88,561.6,822,195,0.803705692291,0,0,0,2,26,39,1,-614.2,-3227.6,157,346,0.153800964355,0,0,0,5,3,42,1,-123.16,-647.4,741,888,0.72518825531,0,0,0,2,29,42,1,-244.72,-1286.0,1689,296,0.651309967041,1,0,0,6,10,34,1,682.84,3639.8,54,836,0.107274532318,0,0,0,6,7,41,1,126.28,676.0,31,817,0.062227249146,0,0,0,6,6,29,2,-104.6,-558.2,428,67,0.837703227997,0,20,0,3,6,41,1,-32.8,-170.8,371,1008,0.181810855865,0,0,0,3,39,45,1,-101.04,-526.2,1424,610,0.696283817291,0,0,0,3,37,40,1,476.88,2483.2,1285,744,0.628409862518,0,0,0,2,21,43,1,344.2,1808.8,667,473,0.652456283569,0,0,0,0,28,40,1,465.6,2446.8,949,459,0.928102493286,0,0,0,1,137,40,1,-99.52,-523.0,459,224,0.44889497757,0,0,0,0,12,47,1,177.92,935.0,806,846,0.788686752319,0,0,0,6,16,24,2,-498.16,-2661.2,266,141,0.520819187164,0,28,0,6,22,43,1,-187.76,-1002.2,370,487,0.725002765656,0,0,0,6,9,47,1,224.2,1197.2,505,46,0.988347053528,0,0,0,6,21,41,1,-762.08,-4078.0,96,643,0.189096927643,0,0,0
1,0,94015000,104797000,94001000,94015000,94015000,0.0,0.0,0.0,0,0.0,35,2,0,2,27,25,2,99.56,523.2,3994,1006,0.905163764954,3,22,0,2,19,33,1,-24.88,-130.8,996,169,0.973769187927,0,0,0,0,10,39,1,422.36,2219.6,303,120,0.29630279541,0,0,0,0,32,37,1,107.24,563.6,821,846,0.803349018097,0,0,0,2,26,41,1,-614.16,-3227.4,159,443,0.155848503113,0,0,0,5,3,42,1,-123.24,-647.6,742,296,0.725600242615,0,0,0,2,29,41,1,-244.6,-1285.4,1690,128,0.652126312256,1,0,0,6,10,38,1,682.6,3638.6,53,669,0.104997634888,0,0,0,6,7,41,1,126.56,677.6,31,596,0.06180524826,0,0,0,6,6,29,2,-104.68,-558.4,428,231,0.838016033173,0,20,0,3,6,42,1,-32.8,-170.8,372,213,0.181920051575,0,0,0,3,39,42,1,-101.08,-526.4,1425,292,0.696620464325,0,0,0,3,37,44,1,476.68,2482.2,1282,486,0.626821041107,0,0,0,5,8,25,1,-123.44,-648.8,815,90,0.796762943268,0,57,0,2,21,41,1,344.0,1807.8,666,295,0.65130853653,0,0,0,0,28,38,1,465.4,2445.6,947,881,0.926549911499,0,0,0,1,137,40,1,-99.72,-524.0,459,572,0.449227333069,0,0,0,0,12,44,1,177.64,933.6,806,225,0.788093566895,0,0,0,6,16,25,2,-499.64,-2669.0,266,1007,0.522473335266,0,28,0,6,22,38,1,-187.96,-1003.2,370,816,0.725630283356,0,0,0,6,9,45,1,224.12,1196.8,504,679,0.987599849701,0,0,0
1,0,94016000,104798000,94002000,94016000,94016000,0.0,0.0,0.0,0,0.0,34,2,0,2,27,24,2,97.88,514.4,3994,651,0.904824733734,3,28,0,2,19,33,1,-24.64,-129.4,996,256,0.973852157593,0,0,0,0,10,39,1,422.68,2221.2,301,692,0.294893741608,0,0,0,0,32,32,1,108.04,567.8,821,472,0.80299282074,0,0,0,2,26,42,1,-614.0,-3226.6,161,542,0.157898426056,0,0,0,5,3,44,1,-123.12,-647.0,742,727,0.726011753082,0,0,0,2,29,41,1,-244.48,-1284.8,1690,984,0.652943611145,1,0,0,6,10,38,1,682.76,3639.6,52,502,0.102720737457,0,0,0,6,7,41,1,126.76,678.6,31,375,0.061383724213,0,0,0,6,6,29,2,-104.52,-557.6,428,384,0.838308334351,0,22,0,3,6,41,1,-32.6,-169.8,372,442,0.182029247284,0,0,0,3,39,41,1,-100.84,-525.2,1425,999,0.696958065033,0,0,0,3,37,44,1,476.8,2482.8,1279,229,0.625231742859,0,0,0,5,8,22,1,-123.44,-648.8,815,487,0.797142028809,0,49,0,2,21,42,1,344.24,1809.0,665,118,0.650162220001,0,0,0,0,28,36,1,465.48,2446.0,946,278,0.924997329712,0,0,0,1,137,36,1,-99.56,-523.2,459,921,0.449560165405,0,0,0,0,12,43,1,177.68,933.6,805,628,0.787501335144,0,0,0,6,16,29,2,-499.52,-2668.4,267,850,0.524129867554,0,23,0,6,22,35,1,-188.12,-1004.2,371,120,0.726257801056,0,0,0,6,9,45,1,223.8,1195.0,504,288,0.986853122711,0,0,0
1,0,94017000,104799000,94003000,94017000,94017000,0.0,0.0,0.0,0,0.0,33,2,0,2,27,23,2,98.52,517.6,3994,321,0.90451002121,3,26,0,2,19,33,1,-24.72,-129.8,996,343,0.973934650421,0,0,0,0,10,38,1,422.36,2219.4,300,240,0.293485164642,0,0,0,0,32,32,1,107.24,563.6,821,107,0.802644729614,0,10,0,2,26,39,1,-614.12,-3227.2,163,639,0.159945964813,0,0,0,5,3,42,1,-123.32,-648.0,743,134,0.72642326355,0,0,0,2,29,41,1,-244.52,-1285.0,1691,815,0.653760433197,1,0,0,6,10,36,1,682.36,3637.4,51,334,0.100443840027,0,0,0,6,7,40,1,126.48,677.0,31,155,0.060961723328,0,0,0,6,6,28,2,-104.32,-556.6,428,537,0.838601589203,0,23,0,3,6,40,1,-32.92,-171.4,372,672,0.18213891983,0,0,0,3,39,40,1,-101.12,-526.6,1426,682,0.697295188904,0,0,0,3,37,42,1,476.64,2482.0,1275,993,0.623641490936,0,0,0,2,21,44,1,344.2,1808.8,663,965,0.649015426636,0,0,0,0,28,34,1,465.44,2445.8,944,700,0.923444747925,0,0,0,1,137,41,1,-99.48,-522.8,460,245,0.449892044067,0,0,0,0,12,43,1,177.6,933.2,805,7,0.786908626556,0,0,0,6,16,27,2,-501.52,-2679.0,268,686,0.525774478912,0,28,0,6,22,33,1,-188.28,-1005.0,371,449,0.726885795593,0,10,0,6,9,45,1,223.84,1195.2,503,922,0.986106395721,0,0,0,6,21,44,1,-762.24,-4079.0,100,539,0.196724891663,0,0,0
1,0,94018000,104800000,94004000,94018000,94018000,0.0,0.0,0.0,0,0.0,32,2,0,2,19,29,1,-24.88,-130.8,996,428,0.974016666412,0,0,0,0,10,33,1,422.12,2218.4,298,813,0.292076587677,0,0,0,0,32,32,1,107.36,564.2,820,750,0.802280426025,0,13,0,2,26,42,1,-614.12,-3227.2,165,737,0.161993980408,0,0,0,5,3,41,1,-123.28,-647.8,743,565,0.726835250854,0,0,0,2,29,40,1,-244.72,-1286.0,1692,645,0.6545753479,1,0,0,6,10,38,1,682.48,3638.0,50,167,0.098166942596,0,0,0,6,7,32,1,126.16,675.4,30,958,0.06054019928,0,0,0,6,6,28,2,-104.76,-559.0,428,699,0.838911056519,0,21,0,3,6,40,1,-32.72,-170.4,372,902,0.182249069214,0,0,0,3,39,42,1,-101.12,-526.6,1427,365,0.697632789612,0,0,0,3,37,42,1,476.72,2482.4,1272,736,0.622052192688,0,0,0,2,21,45,1,344.2,1808.8,662,786,0.647866725922,0,0,0,0,28,35,1,465.68,2447.2,943,97,0.921892166138,0,0,0,1,137,36,1,-99.68,-523.8,460,593,0.450224876404,0,0,0,0,12,43,1,177.6,933.4,804,411,0.786316871643,0,0,0,6,16,32,2,-500.0,-2671.0,269,521,0.527414798737,0,25,0,6,22,29,1,-188.24,-1004.8,371,779,0.727517127991,0,18,0,6,9,44,1,223.44,1193.2,503,531,0.985360622406,0,0,0,6,21,46,1,-762.08,-4078.2,101,845,0.19926738739,0,0,0,6,23,23,2,258.12,1380.8,149,693,0.29291009903,0,38,0
1,0,94019000,104801000,94005000,94019000,94019000,0.0,0.0,0.0,0,0.0,33,2,0,2,27,22,2,98.72,518.8,3993,33,0.903257369995,3,25,0,2,19,29,1,-24.68,-129.6,996,514,0.974098205566,0,0,0,0,10,34,1,422.4,2219.6,297,361,0.290667533875,0,0,0,0,32,32,1,107.24,563.4,820,377,0.801924228668,0,15,0,2,26,42,1,-614.16,-3227.4,167,835,0.164042949677,0,0,0,5,3,42,1,-123.48,-648.8,743,996,0.727246761322,0,0,0,2,29,42,1,-244.56,-1285.2,1693,476,0.655391693115,1,0,0,6,10,39,1,682.76,3639.4,49,0,0.095890522003,0,0,0,6,7,28,1,127.6,683.2,30,736,0.060116291046,0,11,0,6,6,33,2,-104.48,-557.4,428,869,0.839235305786,0,18,0,3,6,41,1,-32.72,-170.4,373,106,0.182357788086,0,0,0,3,39,42,1,-101.0,-526.0,1428,46,0.697968959808,0,0,0,3,37,44,1,476.6,2481.8,1269,478,0.62046289444,0,0,0,2,21,43,1,344.2,1808.8,661,608,0.646719455719,0,0,0,0,28,35,1,465.48,2446.0,941,520,0.920340061188,0,10,0,1,137,42,1,-99.52,-523.0,460,941,0.450556755066,0,0,0,0,12,44,1,177.4,932.4,803,816,0.785725593567,0,0,0,6,16,34,2,-499.72,-2669.4,270,332,0.529011726379,0,19,0,6,22,33,1,-188.56,-1006.6,372,93,0.728162288666,0,17,0,6,9,47,1,223.36,1192.8,503,141,0.984615325928,0,0,0,6,21,40,1,-762.32,-4079.4,103,128,0.201810359955,0,0,0
1,0,94020000,104802000,94006000,94020000,94020000,0.0,0.0,0.0,0,0.0,32,2,0,2,19,27,1,-24.6,-129.2,996,607,0.974186420441,0,12,0,0,10,34,1,422.56,2220.6,295,934,0.289259910583,0,0,0,0,32,32,1,106.8,561.2,819,1021,0.801561355591,0,13,0,2,26,45,1,-614.2,-3227.6,169,934,0.166092395782,0,0,0,5,3,47,1,-123.4,-648.6,744,403,0.72765827179,0,0,0,2,29,43,1,-244.64,-1285.6,1694,307,0.656207084656,1,0,0,6,10,42,1,682.64,3638.8,47,856,0.09361410141,0,0,0,6,7,32,1,126.56,677.4,30,520,0.059703350067,0,18,0,6,6,32,2,-104.68,-558.6,429,15,0.839560031891,0,17,0,3,6,39,1,-32.84,-171.0,373,337,0.182467937469,0,0,0,3,39,44,1,-100.92,-525.4,1428,752,0.698306560516,0,0,0,3,37,45,1,476.6,2481.8,1266,220,0.618873596191,0,0,0,2,21,45,1,344.04,1808.0,660,428,0.645570755005,0,0,0,0,28,35,1,465.64,2447.0,939,941,0.918787479401,0,2,0,1,137,42,1,-99.52,-523.0,461,266,0.450889587402,0,0,0,0,12,47,1,177.24,931.4,803,196,0.785134315491,0,0,0,6,16,29,2,-500.16,-2671.8,271,167,0.530653476715,0,18,0,6,22,32,2,-188.68,-1007.2,372,436,0.728817939758,0,19,0,6,9,47,1,223.36,1192.6,502,775,0.983870029449,0,0,0,6,21,45,1,-762.28,-4079.2,104,434,0.204352855682,0,0,0,6,23,22,2,258.72,1384.0,148,868,0.29128742218,0,34,0
