gnssId,svId,sigId,freqId,numWords,chn,version,reserved0,dwrd_01,dwrd_02,dwrd_03,dwrd_04
6,21,0,11,4,13,2,0,1058863954,1521794807,2248312832,45809667
6,21,2,11,4,90,2,0,1058863954,1521794807,2248312832,45809667
6,21,2,11,4,90,2,0,1058863954,1521794807,2248312832,45809667
2,21,5,0,8,71,2,0,17237518,3734159432,750745,2852438016
2,26,5,0,8,74,2,0,17237518,3668829187,3309970,2852438016
2,29,5,0,8,75,2,0,17237518,3759319754,3081616,2852438016
1,137,0,0,8,19,2,0,2584895485,4292869631,3757834271,4261404669
2,21,5,0,8,71,2,231,17237518,3734159432,750745,2852438016
2,26,5,0,8,74,2,32,17237518,3668829187,3309970,2852438016
2,29,5,0,8,75,2,32,17237518,3759319754,3081616,2852438016
1,129,0,0,8,3,2,32,2584846333,4292869631,3757834271,4261404669
3,23,0,0,10,11,2,0,948973933,1011969414,676131818,352714900
3,39,0,0,10,25,2,0,948973933,1011969414,676233964,345407498
3,38,0,0,10,7,2,0,948973933,1011969414,676532144,201785371
3,6,0,0,10,26,2,0,948973933,1011969414,676146925,969736390
3,16,2,0,10,67,2,32,948973933,1011969414,676230121,535003196
3,16,0,0,10,10,2,0,948973933,1011969414,676230121,535003196
3,8,0,0,10,6,2,0,948973933,1011969414,676878219,828506269
3,13,0,0,10,8,2,0,948973933,1011969414,676675005,537231512
3,13,2,0,10,65,2,32,948973933,1011969414,676675005,537231512
3,16,2,0,10,67,2,0,948973933,1011969414,676230121,535003196
3,13,2,0,10,65,2,0,948973933,1011969414,676675005,537231512
3,9,2,0,10,69,2,32,948973933,1011969414,676175337,138542923
3,9,0,0,10,9,2,0,948973933,1011969414,676175337,138542923
3,9,2,0,10,69,2,0,948973933,1011969414,676175337,138542923
2,19,1,0,8,41,2,0,33950987,3490941412,540119006,1725005824
2,21,1,0,8,22,2,0,34021984,423758287,352223521,516014080
2,29,1,0,8,36,2,32,34016507,4077439428,2771932700,1205288960
2,26,1,0,8,38,2,32,34027448,1333217819,1938664614,2853502976
1,137,0,0,8,19,2,32,3328819305,3784183408,998358040,3772713212
1,129,0,0,8,3,2,0,3328821363,2202671184,2793690656,3238398004
6,9,0,5,4,14,2,0,1164189770,836796000,438771712,45809667
6,9,2,5,4,89,2,0,1164189770,836796000,438771712,45809667
6,22,0,4,4,15,2,0,1164189800,1348501056,436201472,45809667
6,9,2,5,4,89,2,0,1164189770,836796000,438771712,45809667
2,19,5,0,8,76,2,0,50741233,2760352830,2365865413,1618870272
6,7,2,12,4,101,2,0,1164189288,1348501056,435818496,45809667
2,26,5,0,8,74,2,0,50806768,1074252224,2420130058,2847965184
6,21,2,11,4,90,2,0,1164189800,1348501056,436201472,45809667
6,10,0,0,4,33,2,0,1164189288,1348501056,435818496,45809667
6,7,0,12,4,31,2,0,1164189288,1348501056,435818496,45809667
6,21,0,11,4,13,2,0,1164189800,1348501056,436201472,45809667
2,29,5,0,8,75,2,0,50806769,1372078526,1573149509,540917760
2,19,5,0,8,76,2,0,50741233,2760352830,2365865413,1618870272
6,7,2,12,4,101,2,0,1164189288,1348501056,435818496,45809667
2,26,5,0,8,74,2,0,50806768,1074252224,2420130058,2847965184
6,21,2,11,4,90,2,32,1164189800,1348501056,436201472,45809667
2,29,5,0,8,75,2,0,50806769,1372078526,1573149509,540917760
2,21,5,0,8,71,2,0,50806769,1359522753,973397572,2101444608
1,137,0,0,8,19,2,32,1409024000,0,0,0
2,21,5,0,8,71,2,0,50806769,1359522753,973397572,2101444608
1,129,0,0,8,3,2,0,1409024000,0,0,0
2,19,1,0,8,41,2,0,67506944,50341655,2551417525,2147647488
1,137,0,0,8,19,2,0,2600206336,0,0,0
2,21,1,0,8,22,2,0,67573247,4009749272,1006258177,1610596352
2,29,1,0,8,36,2,32,67575040,16772632,1006555119,3355426816
2,26,1,0,8,38,2,32,67574527,4026519064,939586355,3623911424
1,129,0,0,8,3,2,32,2584215551,4294705152,0,0
0,23,0,0,10,0,2,0,583095850,2275821964,358875355,46769631
0,18,0,0,10,4,2,0,583095850,2275821964,358875272,46769631
0,10,0,0,10,40,2,0,583095850,2275821964,358875181,2194253302
0,25,0,0,10,1,2,0,583095850,2275821964,358875181,2194253302
0,12,0,0,10,18,2,0,583095850,2275821964,358875181,2194253302
0,28,0,0,10,21,2,0,583095850,2275821964,358875272,46769631
2,19,5,0,8,76,2,0,88530624,51412159,671788077,3846864896
2,26,5,0,8,74,2,0,88530624,51411966,3893013549,3846864896
6,9,0,5,4,14,2,32,1301752995,3849633769,133545984,45809667
2,19,5,0,8,76,2,0,88530624,51412159,671788077,3846864896
2,26,5,0,8,74,2,0,88530624,51411966,3893013549,3846864896
2,29,5,0,8,75,2,0,88530624,51412383,1879747629,3846864896
2,21,5,0,8,71,2,0,88530624,51380288,403352621,3846864896
6,22,2,4,4,91,2,0,1301728253,3837050846,2314520576,45809667
6,22,0,4,4,15,2,0,1301728253,3837050846,2314520576,45809667
6,7,0,12,4,31,2,0,1301728253,3837050846,2314520576,45809667
2,29,5,0,8,75,2,32,88530624,51412383,1879747629,3846864896
2,21,5,0,8,71,2,0,88530624,51380288,403352621,3846864896
6,22,2,4,4,91,2,0,1301728253,3837050846,2314520576,45809667
6,21,0,11,4,13,2,0,1301728253,3837050846,2314520576,45809667
6,21,2,11,4,90,2,0,1301728253,3837050846,2314520576,45809667
6,21,2,11,4,90,2,32,1301728253,3837050846,2314520576,45809667
5,3,0,0,10,37,2,0,583051905,2275819875,359154135,536870954
1,137,0,0,8,19,2,205,3322699772,6290943,3221356511,4261404668
1,129,0,0,8,3,2,0,3322716156,6290943,4294836191,4261404668
2,29,1,0,8,36,2,0,117440511,4278190081,303584905,3796025344
2,26,1,0,8,38,2,1,117440511,4278190081,303584905,3796025344
2,19,1,0,8,41,2,1,117440511,4278190081,303584905,3796025344
2,21,1,0,8,22,2,1,117440511,4278190081,303584905,3796025344
0,32,0,0,10,39,2,1,583095850,2275821964,358875181,2194253302
1,137,0,0,8,19,2,0,1393057789,4292869631,3757965279,4261404668
1,129,0,0,8,3,2,0,1393074173,4292869631,3757965279,4261404668
2,19,5,0,8,76,2,0,158898005,1431655765,1428816080,201916416
6,9,0,5,4,14,2,0,1432888288,3633347020,312336384,45809667
2,19,5,0,8,76,2,0,158898005,1431655765,1428816080,201916416
6,22,2,4,4,91,2,0,1432887884,1414560156,316262400,45809667
6,22,0,4,4,15,2,0,1432887884,1414560156,316262400,45809667
6,7,0,12,4,31,2,0,1432887372,1414560156,316153856,45809667
6,22,2,4,4,91,2,0,1432887884,1414560156,316262400,45809667
2,29,5,0,8,75,2,0,163093333,1431655765,1428816096,201916416
6,21,2,11,4,90,2,0,1432887884,1414560156,316262400,45809667
6,10,0,0,4,33,2,0,1432887372,1414560156,316153856,45809667
6,21,0,11,4,13,2,0,1432887884,1414560156,316262400,45809667
2,29,5,0,8,75,2,0,163093333,1431655765,1428816096,201916416
6,21,2,11,4,90,2,0,1432887884,1414560156,316262400,45809667
2,21,5,0,8,71,2,0,163093333,1431655765,1428816096,201916416
2,26,5,0,8,74,2,0,163093333,1431655765,1428816096,201916416
0,18,4,0,10,86,2,32,2336793065,2435499083,2024079507,260047495
5,3,4,0,10,94,2,32,2332860905,2435498146,1621230038,2923434759
1,137,0,0,8,19,2,0,2584764413,4292869631,3757834271,4261404669
2,21,5,0,8,71,2,231,163093333,1431655765,1428816096,201916416
2,26,5,0,8,74,2,0,163093333,1431655765,1428816096,201916416
0,18,4,0,10,86,2,0,2336793065,2435499083,2024079507,260047495
5,3,4,0,10,94,2,0,2332860905,2435498146,1621230038,2923434759
1,129,0,0,8,3,2,0,2584911869,4292869631,3757834271,4261404669
3,23,0,0,10,11,2,0,948978022,1013462806,183315089,1072123051
3,39,0,0,10,25,2,4,948978022,1013462806,183315089,1072123051
3,38,0,0,10,7,2,4,948978022,1013462806,183315089,1072123051
3,6,2,0,10,66,2,32,948978022,1013462806,183315089,1072123051
3,6,0,0,10,26,2,4,948978022,1013462806,183315089,1072123051
3,6,2,0,10,66,2,4,948978022,1013462806,183315089,1072123051
3,16,0,0,10,10,2,4,948978022,1013462806,183315089,1072123051
3,16,2,0,10,67,2,32,948978022,1013462806,183315089,1072123051
3,13,0,0,10,8,2,4,948978022,1013462806,183315089,1072123051
3,8,0,0,10,6,2,4,948978022,1013462806,183315089,1072123051
3,16,2,0,10,67,2,4,948978022,1013462806,183315089,1072123051
3,9,0,0,10,9,2,4,948978022,1013462806,183315089,1072123051
3,9,2,0,10,69,2,32,948978022,1013462806,183315089,1072123051
3,9,2,0,10,69,2,4,948978022,1013462806,183315089,1072123051
2,19,1,0,8,41,2,4,158897960,469796864,134611152,978976768
2,21,1,0,8,22,2,0,163093300,838895616,134611152,978976768
2,29,1,0,8,36,2,0,163093300,838895616,134611152,978976768
2,26,1,0,8,38,2,32,163093300,838895616,134611152,978976768
1,137,0,0,8,19,2,32,3329318155,3309494336,101024191,3218076608
1,129,0,0,8,3,2,0,3329383692,90366016,101024191,3218076608
6,9,2,5,4,89,2,0,1502875710,3883188129,266721280,45809667
6,9,0,5,4,14,2,0,1502875710,3883188129,266721280,45809667
6,9,2,5,4,89,2,0,1502875710,3883188129,266721280,45809667
2,19,5,0,8,76,2,0,175675423,3819233789,637530367,2835382272
2,29,5,0,8,75,2,0,179869711,3820824573,637530367,2835382272
6,22,2,4,4,91,2,0,1503243403,3937714062,2313506816,45809667
6,22,0,4,4,15,2,0,1503243403,3937714062,2313506816,45809667
2,19,5,0,8,76,2,0,175675423,3819233789,637530367,2835382272
6,7,2,12,4,101,2,0,1503243403,3937714062,2313506816,45809667
6,7,0,12,4,31,2,32,1503243403,3937714062,2313506816,45809667
6,7,2,12,4,101,2,0,1503243403,3937714062,2313506816,45809667
2,29,5,0,8,75,2,0,179869711,3820824573,637530367,2835382272
2,26,5,0,8,74,2,0,179869711,3820824573,637530367,2835382272
6,21,2,11,4,90,2,0,1503243403,3937714062,2313506816,45809667
6,10,0,0,4,33,2,32,1503241355,3937714062,2313201664,45809667
6,21,0,11,4,13,2,0,1503243403,3937714062,2313506816,45809667
2,26,5,0,8,74,2,0,179869711,3820824573,637530367,2835382272
6,21,2,11,4,90,2,32,1503243403,3937714062,2313506816,45809667
6,22,2,4,4,91,2,0,1503243403,3937714062,2313506816,45809667
2,21,5,0,8,71,2,32,179869711,3820824573,637530367,2835382272
1,137,0,0,8,19,2,0,1399947524,1105264711,4294836031,3623222298
2,21,5,0,8,71,2,0,179869711,3820824573,637530367,2835382272
1,129,0,0,8,3,2,32,1400013060,1105264711,4294836031,3623222272
2,19,1,0,8,41,2,0,175324767,3804210687,369094911,2835382272
1,137,0,0,8,19,2,0,2591110406,1128398919,4227957280,539229824
2,21,1,0,8,22,2,0,179519055,3805799423,369094911,2835382272
2,29,1,0,8,36,2,32,179519055,3805799423,369094911,2835382272
2,26,1,0,8,38,2,32,179519055,3805799423,369094911,2835382272
1,129,0,0,8,3,2,32,2590640225,582554320,2260966471,4111439416
0,23,0,0,10,0,2,0,583095850,2275830500,771580499,179797894
0,18,0,0,10,4,2,0,583095850,2275830500,708906635,203573788
0,10,0,0,10,40,2,0,583095850,2275830500,205354516,170865638
0,25,0,0,10,1,2,0,583095850,2275830500,109096760,227506974
0,12,0,0,10,18,2,0,583095850,2275830500,138476388,211254174
0,32,0,0,10,39,2,0,583095850,2275830500,125720140,189097676
0,28,0,0,10,21,2,0,583095850,2275830500,989829002,2355822784
6,9,0,5,4,14,2,0,1702105342,522216460,293597184,45809667
6,9,2,5,4,89,2,0,1702105342,522216460,293597184,45809667
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,0,1702105571,3265291240,291721216,45809667
6,22,0,4,4,15,2,0,1702105571,3265291240,291721216,45809667
6,9,2,5,4,89,2,0,1702105342,522216460,293597184,45809667
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431858944
6,7,0,12,4,31,2,0,1702105059,3265291240,291551232,45809667
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431858944
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,32,1702105571,3265291240,291721216,45809667
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
6,21,2,11,4,90,2,0,1702105571,3265291240,291721216,45809667
6,10,0,0,4,33,2,0,1702105059,3265291240,291551232,45809667
6,21,0,11,4,13,2,0,1702105571,3265291240,291721216,45809667
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
6,21,2,11,4,90,2,0,1702105571,3265291240,291721216,45809667
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431846912
5,3,0,0,10,37,2,0,583051905,2275828235,440513681,2263808378
2,21,5,0,8,71,2,205,9786709,1431655765,1431655765,1431846912
1,137,0,0,8,19,2,0,3322765308,6290943,3221356511,4261404668
1,129,0,0,8,3,2,160,3322781692,6290943,4294836191,4261404668
2,29,1,0,8,36,2,0,308228551,2496890088,3897009372,935444480
2,26,1,0,8,38,2,0,310450833,1869406496,795873967,4212391936
2,19,1,0,8,41,2,0,9786709,1431655765,1431655765,1431846912
2,21,1,0,8,22,2,0,304810601,3069241654,1384986994,3650813952
1,137,0,0,8,19,2,0,1393123325,4292869631,3757965279,4261404668
1,129,0,0,8,3,2,144,1393139709,4292869631,3757965279,4261404668
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
6,9,0,5,4,14,2,0,1863829740,3904159739,328476672,45809667
6,9,2,5,4,89,2,0,1863829740,3904159739,328476672,45809667
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
6,9,2,5,4,89,2,0,1863829740,3904159739,328476672,45809667
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
6,22,0,4,4,15,2,0,1864138822,3904159726,93671424,45809667
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,0,1864138822,3904159726,93671424,45809667
6,7,0,12,4,31,2,0,1864138822,3904159726,93671424,45809667
6,22,2,4,4,91,2,0,1864138822,3904159726,93671424,45809667
6,7,2,12,4,101,2,0,1864138822,3904159726,93671424,45809667
6,10,0,0,4,33,2,0,1864138822,3904159727,93702144,45809667
6,21,2,11,4,90,2,0,1864138822,3904159726,93671424,45809667
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431846912
6,21,0,11,4,13,2,0,1864138822,3904159726,93671424,45809667
6,7,2,12,4,101,2,0,1864138822,3904159726,93671424,45809667
6,21,2,11,4,90,2,0,1864138822,3904159726,93671424,45809667
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431846912
1,137,0,0,8,19,2,0,2584829949,4292869631,3757834271,4261404669
1,129,0,0,8,3,2,0,2584780797,4292869631,3757834271,4261404669
3,23,0,0,10,11,2,0,948982121,1015035654,183206809,0
3,37,0,0,10,24,2,4,948982121,1015035654,183206809,0
3,39,0,0,10,25,2,4,948982121,1015035654,183206809,0
3,6,2,0,10,66,2,32,948982121,1015034883,0,0
3,6,0,0,10,26,2,4,948982121,1015034883,0,0
3,6,2,0,10,66,2,0,948982121,1015034883,0,0
3,16,2,0,10,67,2,32,948982121,1015034883,0,0
3,16,0,0,10,10,2,0,948982121,1015034883,0,0
3,16,2,0,10,67,2,0,948982121,1015034883,0,0
3,13,0,0,10,8,2,0,948982121,1015034883,0,0
3,9,0,0,10,9,2,205,948982121,1015034883,0,0
3,9,2,0,10,69,2,32,948982121,1015034883,0,0
2,19,1,0,8,41,2,0,9786709,1431655765,1431655765,1431846912
3,9,2,0,10,69,2,0,948982121,1015034883,0,0
2,21,1,0,8,22,2,0,345905265,2183199788,3484728870,291962880
2,29,1,0,8,36,2,0,337584455,1111567182,4122386432,1337950208
2,26,1,0,8,38,2,0,347021984,3579597663,2968206744,1764409344
1,137,0,0,8,19,2,0,3328492167,4160879871,1073741824,512
1,129,0,0,8,3,2,0,3329373446,1128398919,4261511744,539229824
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
6,9,0,5,4,14,2,0,1971069153,721450936,330971136,45809667
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,0,1971069183,1228961684,326289408,45809667
6,22,0,4,4,15,2,0,1971069183,1228961684,326289408,45809667
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,0,1971069183,1228961684,326289408,45809667
6,7,2,12,4,101,2,0,1971069183,1228961684,326289408,45809667
6,7,0,12,4,31,2,0,1971069183,1228961684,326289408,45809667
6,7,2,12,4,101,2,0,1971069183,1228961684,326289408,45809667
6,21,2,11,4,90,2,0,1971069183,1228961684,326289408,45809667
6,21,0,11,4,13,2,0,1971069183,1228961684,326289408,45809667
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
6,21,2,11,4,90,2,0,1971069183,1228961684,326289408,45809667
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431846912
1,137,0,0,8,19,2,0,1399937285,2183192647,4160782272,538180352
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431846912
1,129,0,0,8,3,2,0,1397268224,0,4261413119,3221258224
2,19,1,0,8,41,2,0,9786709,1431655765,1431655765,1431846912
2,21,1,0,8,22,2,0,271085567,2310344585,2149437489,670334976
2,29,1,0,8,36,2,0,282537672,195038515,4022893322,1409122304
2,26,1,0,8,38,2,0,270498227,1347277022,3780977812,2818686976
1,137,0,0,8,19,2,0,2586266683,2137562968,2334277396,536265999
1,129,0,0,8,3,2,0,2586326537,2227700016,1682818360,5979312
0,23,0,0,10,0,2,0,583095850,2275838936,524436,487571029
0,18,0,0,10,4,2,0,583095850,2275838936,276037,2692557631
0,10,0,0,10,40,2,0,583095850,2275838936,2818243,790439904
0,25,0,0,10,1,2,0,583095850,2275838936,1073520775,446576939
0,12,0,0,10,18,2,0,583095850,2275838936,1073029532,192332710
0,32,0,0,10,39,2,0,583095850,2275838936,478050,2804153395
0,28,0,0,10,21,2,0,583095850,2275838936,349675,602636631
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
6,9,2,5,4,89,2,0,2119086473,4277452774,201736192,45809667
6,9,0,5,4,14,2,0,2119086473,4277452774,201736192,45809667
2,19,5,0,8,76,2,1,9786709,1431655765,1431655765,1431846912
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
6,9,2,5,4,89,2,0,2119086473,4277452774,201736192,45809667
6,22,0,4,4,15,2,1,2119151843,4285841376,101023744,45809667
6,7,0,12,4,31,2,1,2119151843,4285841376,101023744,45809667
6,10,0,0,4,33,2,1,2119151843,4285841376,101023744,45809667
6,21,0,11,4,13,2,0,2119151843,4285841376,101023744,45809667
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431846912
5,3,0,0,10,37,2,1,583051905,2275836727,1067759469,3038582781
2,26,5,0,8,74,2,205,9786709,1431655765,1431655765,1431846912
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431846912
1,137,0,0,8,19,2,0,3322830844,6290943,3221356511,4261404668
1,129,0,0,8,3,2,160,3322847228,6290943,4294836191,4261404668
1,127,0,0,8,5,2,0,3322470399,4200594943,3757965279,4294762495
2,29,1,0,8,36,2,0,9786709,1431655765,1431655765,1431846912
2,26,1,0,8,38,2,0,9786709,1431655765,1431655765,1431846912
2,19,1,0,8,41,2,0,9786709,1431655765,1431655765,1431846912
2,21,1,0,8,22,2,0,9786709,1431655765,1431655765,1431846912
1,137,0,0,8,19,2,0,1393188861,4292869631,3757965279,4261404668
1,129,0,0,8,3,2,144,1393205245,4292869631,3757965279,4261404668
1,127,0,0,8,5,2,0,1393418237,4292869631,4294574047,4261404671
6,9,0,5,4,14,2,0,135555132,1576825112,1612611584,45809668
6,9,2,5,4,89,2,0,135555132,1576825112,1612611584,45809668
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,0,135555131,1660455530,1548167168,45809668
6,7,0,12,4,31,2,0,135556489,3470819529,375885824,45809668
6,22,0,4,4,15,2,0,135555131,1660455530,1548167168,45809668
6,9,2,5,4,89,2,205,135555132,1576825112,1612611584,45809668
2,29,5,0,8,75,2,0,9786709,1431655765,1431655765,1431846912
2,26,5,0,8,74,2,0,9786709,1431655765,1431655765,1431846912
2,19,5,0,8,76,2,0,9786709,1431655765,1431655765,1431846912
6,22,2,4,4,91,2,0,135555131,1660455530,1548167168,45809668
6,10,0,0,4,33,2,205,135556213,564963825,1732487168,45809668
6,21,2,11,4,90,2,0,135556136,2694054302,1495482368,45809668
6,21,0,11,4,13,2,205,135556136,2694054302,1495482368,45809668
6,21,2,11,4,90,2,205,135556136,2694054302,1495482368,45809668
2,21,5,0,8,71,2,0,9786709,1431655765,1431655765,1431846912
0,18,4,0,10,86,2,32,2336797161,2695195841,240667112,1348026325
0,25,4,0,10,84,2,32,2338632169,2695184693,1343752616,3443933139
5,3,4,0,10,94,2,32,2332865001,2694999786,908265255,2804098751
0,28,4,0,10,95,2,32,2339418601,2695179207,3924822475,529735765
1,137,0,0,8,19,2,205,2584895485,4292869631,3757834271,4261404669
2,21,5,0,8,71,2,144,9786709,1431655765,1431655765,1431846912
0,18,4,0,10,86,2,0,2336797161,2695195841,240667112,1348026325
0,25,4,0,10,84,2,0,2338632169,2695184693,1343752616,3443933139
5,3,4,0,10,94,2,0,2332865001,2694999786,908265255,2804098751
0,28,4,0,10,95,2,0,2339418601,2695179207,3924822475,529735765
1,129,0,0,8,3,2,0,2584846333,4292869631,3757834271,4261404669
3,23,0,0,10,11,2,0,948965728,1016598613,135540119,755954455
1,127,0,0,8,5,2,0,2590400783,3926188044,176160769,2156356534
3,37,0,0,10,24,2,0,948965728,1016598613,135540119,758562177
3,39,0,0,10,25,2,0,948965728,1016598613,135540119,755310895
3,6,0,0,10,26,2,0,948965728,1016594512,135540119,755322659
3,6,2,0,10,66,2,32,948965728,1016594512,135540119,755322659
3,16,2,0,10,67,2,32,948965728,1016594512,135540119,759058614
3,16,0,0,10,10,2,0,948965728,1016594512,135540119,759058614
3,6,2,0,10,66,2,0,948965728,1016594512,135540119,755322659
3,13,0,0,10,8,2,0,948965728,1016594512,135540119,758771897
3,16,2,0,10,67,2,0,948965728,1016594512,135540119,759058614
3,9,2,0,10,69,2,32,948965728,1016594512,135540119,755245091
3,9,0,0,10,9,2,0,948965728,1016594512,135540119,755245091
3,9,2,0,10,69,2,0,948965728,1016594512,135540119,755245091
2,19,1,0,8,41,2,0,9786709,1431655765,1431655765,1431846912
2,21,1,0,8,22,2,0,9786709,1431655765,1431655765,1431846912
2,29,1,0,8,36,2,0,9786709,1431655765,1431655765,1431846912
2,26,1,0,8,38,2,0,9786709,1431655765,1431655765,1431846912
1,137,0,0,8,19,2,0,3328823367,2181894008,2546605147,3533017512
1,129,0,0,8,3,2,0,3328492167,4160879871,1073741824,1024
1,127,0,0,8,5,2,0,3338405120,1427774044,3357350236,3708296025
6,9,0,5,4,14,2,0,278201396,1537479075,3847940096,45809668
6,9,2,5,4,89,2,0,278201396,1537479075,3847940096,45809668
2,29,5,0,8,75,2,0,34016507,4077439428,2771932700,1205288960
6,22,0,4,4,15,2,205,278200453,1725699363,3888541696,45809668
6,9,2,5,4,89,2,205,278201396,1537479075,3847940096,45809668
2,29,5,0,8,75,2,205,34016507,4077439428,2771932700,1205288960
6,7,0,12,4,31,2,32,278201426,1961364168,1800556544,45809668
2,21,5,0,8,71,2,0,34021984,423758287,352223521,516014080
6,10,0,0,4,33,2,205,278200482,690246634,3837767680,45809668
6,21,0,11,4,13,2,0,278201545,3604764181,862380032,45809668
2,21,5,0,8,71,2,0,34021984,423758287,352223521,516014080
2,26,5,0,8,74,2,0,34027448,1333217819,1938664614,2853502976
1,137,0,0,8,19,2,1,1409024000,0,0,0
2,26,5,0,8,74,2,0,34027448,1333217819,1938664614,2853502976
1,129,0,0,8,3,2,32,1400002821,2183192647,4160782272,538180352
1,127,0,0,8,5,2,0,1399424021,2695694320,1870903835,3234694568
2,19,1,0,8,41,2,0,17171942,3480825417,301231,2852438016
2,21,1,0,8,22,2,32,17237518,3734159432,750745,2852438016
2,29,1,0,8,36,2,32,17237518,3759319754,3081616,2852438016
2,26,1,0,8,38,2,32,17237518,3668829187,3309970,2852438016
1,137,0,0,8,19,2,32,2600206336,0,0,0
1,129,0,0,8,3,2,0,2585551871,4294967295,4294967295,4294967295
1,127,0,0,8,5,2,0,2584854587,4263509503,4289724474,3294994429
0,23,0,0,10,0,2,0,583095850,2275847324,399921952,239202366
0,18,0,0,10,4,2,86,583095850,2275847324,399921952,239202366
0,10,0,0,10,40,2,86,583095850,2275847324,399922035,327282782
0,12,0,0,10,18,2,86,583095850,2275847324,399921952,239202366
0,25,0,0,10,1,2,86,583095850,2275847324,399922035,327282782
0,32,0,0,10,39,2,86,583095850,2275847324,399921952,239202366
0,28,0,0,10,21,2,86,583095850,2275847324,399921952,239202366
6,9,2,5,4,89,2,0,469873083,2590786666,2816137216,45809668
6,9,0,5,4,14,2,86,469873083,2590786666,2816137216,45809668
6,9,2,5,4,89,2,205,469873083,2590786666,2816137216,45809668
2,26,5,0,8,74,2,0,67574527,4026519064,939586355,3623911424
2,29,5,0,8,75,2,0,67575040,16772632,1006555119,3355426816
6,22,0,4,4,15,2,205,469841321,2710063131,2699046912,45809668
2,26,5,0,8,74,2,0,67574527,4026519064,939586355,3623911424
2,29,5,0,8,75,2,32,67575040,16772632,1006555119,3355426816
6,7,0,12,4,31,2,32,469807156,2956744315,410353664,45809668
2,21,5,0,8,71,2,0,67573247,4009749272,1006258177,1610596352
6,10,0,0,4,33,2,1,503525773,131607323,415832064,45809668
6,21,0,11,4,13,2,0,503461261,3945294686,3708483584,45809668
2,21,5,0,8,71,2,0,67573247,4009749272,1006258177,1610596352
5,3,0,0,10,37,2,32,583051905,2275845235,1040662563,1048399310
1,137,0,0,8,19,2,32,3322699772,6290943,3221356511,4261404668
1,129,0,0,8,3,2,160,3322716156,6290943,4294836191,4261404668
2,29,1,0,8,36,2,0,50806769,1372078526,1573149509,540917760
2,26,1,0,8,38,2,0,50806768,1074252224,2420130058,2847965184
2,19,1,0,8,41,2,32,50741233,2760352830,2365865413,1618870272
2,21,1,0,8,22,2,32,50806769,1359522753,973397572,2101444608
1,137,0,0,8,19,2,32,1393057789,4292869631,3757965279,4261404668
1,129,0,0,8,3,2,144,1393074173,4292869631,3757965279,4261404668
2,29,5,0,8,75,2,0,117440511,4278190081,303584905,3796025344
6,9,2,5,4,89,2,0,613827956,5386,1764659200,45809668
6,9,0,5,4,14,2,0,613827956,5386,1764659200,45809668
2,29,5,0,8,75,2,0,117440511,4278190081,303584905,3796025344
6,9,2,5,4,89,2,1,613827956,5386,1764659200,45809668
2,26,5,0,8,74,2,0,117440511,4278190081,303584905,3796025344
6,6,0,3,4,30,2,0,545069987,4874,1758019584,45809668
2,26,5,0,8,74,2,0,117440511,4278190081,303584905,3796025344
6,22,0,4,4,15,2,1,607157636,778,1792012288,45809668
6,7,0,12,4,31,2,0,607898946,266,1760495616,45809668
